Node,Operator,Number of Params,Params (%),Memory (in Bytes),Memory (%),Weights and Bias Memory (%),Output Memory (%),Inputs Shape,Output Shape,Weights and Bias Shape,Inputs Size,Output Size,Inputs Memory (in Bytes),Weights and Bias Memory (in Bytes),Output Memory (in Bytes)
/up_blocks.3/resnets.0/norm2/Add,Add,320.0,0.0,5244160.0,0.04,0.0,0.04,1x320x64x64,1x320x64x64,320x1x1,1310720,1310720,5242880.0,1280.0,5242880.0
/up_blocks.3/resnets.0/act_1/Sigmoid,Sigmoid,0.0,0.0,5242880.0,0.04,0.0,0.04,1x320x64x64,1x320x64x64,,1310720,1310720,5242880.0,0.0,5242880.0
/up_blocks.3/resnets.0/act_1/Mul,Mul,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x320x64x64, 1x320x64x64",1x320x64x64,,2621440,1310720,10485760.0,0.0,5242880.0
/up_blocks.3/resnets.0/conv2/Conv,Conv,921920.0,0.11,8930560.0,0.06,0.03,0.04,1x320x64x64,1x320x64x64,"320x320x3x3, 320",1310720,1310720,5242880.0,3687680.0,5242880.0
/up_blocks.3/resnets.0/conv_shortcut/Conv,Conv,307520.0,0.04,6472960.0,0.05,0.01,0.04,1x960x64x64,1x320x64x64,"320x960x1x1, 320",3932160,1310720,15728640.0,1230080.0,5242880.0
/up_blocks.3/resnets.0/Add_1,Add,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x320x64x64, 1x320x64x64",1x320x64x64,,2621440,1310720,10485760.0,0.0,5242880.0
/up_blocks.3/resnets.0/Div,Div,0.0,0.0,5242880.0,0.04,0.0,0.04,1x320x64x64,1x320x64x64,,1310720,1310720,5242880.0,0.0,5242880.0
/up_blocks.3/attentions.0/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x320x64x64,4,,1310720,4,5242880.0,0.0,32.0
/up_blocks.3/attentions.0/Shape_1,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x320x64x64,4,,1310720,4,5242880.0,0.0,32.0
/up_blocks.3/attentions.0/Shape_2,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x320x64x64,4,,1310720,4,5242880.0,0.0,32.0
/up_blocks.3/attentions.0/norm/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/up_blocks.3/attentions.0/norm/Reshape,Reshape,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x320x64x64, 3",1x32x40960,,1310723,1310720,5242904.0,0.0,5242880.0
/up_blocks.3/attentions.0/norm/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.3/attentions.0/norm/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/up_blocks.3/attentions.0/norm/InstanceNormalization,InstanceNormalization,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x32x40960, 32, 32",1x32x40960,,1310784,1310720,5243136.0,0.0,5242880.0
/up_blocks.3/attentions.0/norm/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x320x64x64,4,,1310720,4,5242880.0,0.0,32.0
/up_blocks.3/attentions.0/norm/Reshape_1,Reshape,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x32x40960, 4",1x320x64x64,,1310724,1310720,5242912.0,0.0,5242880.0
/up_blocks.3/attentions.0/norm/Mul,Mul,320.0,0.0,5244160.0,0.04,0.0,0.04,1x320x64x64,1x320x64x64,320x1x1,1310720,1310720,5242880.0,1280.0,5242880.0
/up_blocks.3/attentions.0/norm/Add,Add,320.0,0.0,5244160.0,0.04,0.0,0.04,1x320x64x64,1x320x64x64,320x1x1,1310720,1310720,5242880.0,1280.0,5242880.0
/up_blocks.3/attentions.0/Shape_3,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x320x64x64,4,,1310720,4,5242880.0,0.0,32.0
/up_blocks.3/attentions.0/Transpose,Transpose,0.0,0.0,5242880.0,0.04,0.0,0.04,1x320x64x64,1x64x64x320,,1310720,1310720,5242880.0,0.0,5242880.0
Constant_5402,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/Unsqueeze,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
Constant_5404,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/Unsqueeze_1,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
Constant_5406,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/Unsqueeze_2,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/Concat,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0
/up_blocks.3/attentions.0/Reshape,Reshape,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x64x64x320, 3",1x4096x320,,1310723,1310720,5242904.0,0.0,5242880.0
/up_blocks.3/attentions.0/proj_in/MatMul,MatMul,102400.0,0.01,5652480.0,0.04,0.0,0.04,1x4096x320,1x4096x320,320x320,1310720,1310720,5242880.0,409600.0,5242880.0
/up_blocks.3/attentions.0/proj_in/Add,Add,320.0,0.0,5244160.0,0.04,0.0,0.04,1x4096x320,1x4096x320,320,1310720,1310720,5242880.0,1280.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/ReduceMean,ReduceMean,0.0,0.0,16384.0,0.0,0.0,0.0,1x4096x320,1x4096x1,,1310720,4096,5242880.0,0.0,16384.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Sub,Sub,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x4096x320, 1x4096x1",1x4096x320,,1314816,1310720,5259264.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Pow,Pow,0.0,0.0,5242880.0,0.04,0.0,0.04,1x4096x320,1x4096x320,,1310720,1310720,5242880.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/ReduceMean_1,ReduceMean,0.0,0.0,16384.0,0.0,0.0,0.0,1x4096x320,1x4096x1,,1310720,4096,5242880.0,0.0,16384.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Add,Add,0.0,0.0,16384.0,0.0,0.0,0.0,1x4096x1,1x4096x1,,4096,4096,16384.0,0.0,16384.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Sqrt,Sqrt,0.0,0.0,16384.0,0.0,0.0,0.0,1x4096x1,1x4096x1,,4096,4096,16384.0,0.0,16384.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Div,Div,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x4096x320, 1x4096x1",1x4096x320,,1314816,1310720,5259264.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Mul,Mul,320.0,0.0,5244160.0,0.04,0.0,0.04,1x4096x320,1x4096x320,320,1310720,1310720,5242880.0,1280.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm1/Add_1,Add,320.0,0.0,5244160.0,0.04,0.0,0.04,1x4096x320,1x4096x320,320,1310720,1310720,5242880.0,1280.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Shape,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x4096x320,3,,1310720,3,5242880.0,0.0,24.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/to_q/MatMul,MatMul,102400.0,0.01,5652480.0,0.04,0.0,0.04,1x4096x320,1x4096x320,320x320,1310720,1310720,5242880.0,409600.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/to_k/MatMul,MatMul,102400.0,0.01,5652480.0,0.04,0.0,0.04,1x4096x320,1x4096x320,320x320,1310720,1310720,5242880.0,409600.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/to_v/MatMul,MatMul,102400.0,0.01,5652480.0,0.04,0.0,0.04,1x4096x320,1x4096x320,320x320,1310720,1310720,5242880.0,409600.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Shape_1,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x4096x320,3,,1310720,3,5242880.0,0.0,24.0
Constant_5436,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
Constant_5440,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_1,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Concat,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0
Constant_5443,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_2,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_5,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_6,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
Constant_5447,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_3,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Concat_1,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0
Constant_5450,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_4,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_7,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_8,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
Constant_5454,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_5,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Concat_2,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Reshape,Reshape,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x4096x320, 4",1x4096x5x64,,1310724,1310720,5242912.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Transpose,Transpose,0.0,0.0,5242880.0,0.04,0.0,0.04,1x4096x5x64,1x5x4096x64,,1310720,1310720,5242880.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Reshape_1,Reshape,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x4096x320, 4",1x4096x5x64,,1310724,1310720,5242912.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Reshape_2,Reshape,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x4096x320, 4",1x4096x5x64,,1310724,1310720,5242912.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Transpose_1,Transpose,0.0,0.0,5242880.0,0.04,0.0,0.04,1x4096x5x64,1x5x4096x64,,1310720,1310720,5242880.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Shape_2,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x5x4096x64,4,,1310720,4,5242880.0,0.0,32.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_9,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_10,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Slice,Slice,0.0,0.0,8.0,0.0,0.0,0.0,"4, 1, 1",1,,6,1,48.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Cast_2,Cast,0.0,0.0,4.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Sqrt,Sqrt,0.0,0.0,4.0,0.0,0.0,0.0,1,1,,1,1,4.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_11,Constant,0.0,0.0,4.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Div_1,Div,0.0,0.0,4.0,0.0,0.0,0.0,"1, 1",1,,2,1,8.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Cast_3,Cast,0.0,0.0,4.0,0.0,0.0,0.0,1,1,,1,1,4.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Transpose_2,Transpose,0.0,0.0,5242880.0,0.04,0.0,0.04,1x4096x5x64,1x5x64x4096,,1310720,1310720,5242880.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Sqrt_1,Sqrt,0.0,0.0,4.0,0.0,0.0,0.0,1,1,,1,1,4.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Mul,Mul,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x5x4096x64, 1",1x5x4096x64,,1310721,1310720,5242884.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Sqrt_2,Sqrt,0.0,0.0,4.0,0.0,0.0,0.0,1,1,,1,1,4.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Mul_1,Mul,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x5x64x4096, 1",1x5x64x4096,,1310721,1310720,5242884.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/MatMul,MatMul,0.0,0.0,335544320.0,2.42,0.0,2.42,"1x5x4096x64, 1x5x64x4096",1x5x4096x4096,,2621440,83886080,10485760.0,0.0,335544320.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Softmax,Softmax,0.0,0.0,335544320.0,2.42,0.0,2.42,1x5x4096x4096,1x5x4096x4096,,83886080,83886080,335544320.0,0.0,335544320.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/MatMul_1,MatMul,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x5x4096x4096, 1x5x4096x64",1x5x4096x64,,85196800,1310720,340787200.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Transpose_3,Transpose,0.0,0.0,5242880.0,0.04,0.0,0.04,1x5x4096x64,1x4096x5x64,,1310720,1310720,5242880.0,0.0,5242880.0
Constant_5482,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_6,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Constant_13,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
Constant_5485,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Unsqueeze_7,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Concat_3,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Reshape_3,Reshape,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x4096x5x64, 3",1x4096x320,,1310723,1310720,5242904.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Cast_4,Cast,0.0,0.0,5242880.0,0.04,0.0,0.04,1x4096x320,1x4096x320,,1310720,1310720,5242880.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/to_out.0/MatMul,MatMul,102400.0,0.01,5652480.0,0.04,0.0,0.04,1x4096x320,1x4096x320,320x320,1310720,1310720,5242880.0,409600.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/to_out.0/Add,Add,320.0,0.0,5244160.0,0.04,0.0,0.04,1x4096x320,1x4096x320,320,1310720,1310720,5242880.0,1280.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn1/Div_2,Div,0.0,0.0,5242880.0,0.04,0.0,0.04,1x4096x320,1x4096x320,,1310720,1310720,5242880.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/Add,Add,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x4096x320, 1x4096x320",1x4096x320,,2621440,1310720,10485760.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/ReduceMean,ReduceMean,0.0,0.0,16384.0,0.0,0.0,0.0,1x4096x320,1x4096x1,,1310720,4096,5242880.0,0.0,16384.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Sub,Sub,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x4096x320, 1x4096x1",1x4096x320,,1314816,1310720,5259264.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Pow,Pow,0.0,0.0,5242880.0,0.04,0.0,0.04,1x4096x320,1x4096x320,,1310720,1310720,5242880.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/ReduceMean_1,ReduceMean,0.0,0.0,16384.0,0.0,0.0,0.0,1x4096x320,1x4096x1,,1310720,4096,5242880.0,0.0,16384.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Add,Add,0.0,0.0,16384.0,0.0,0.0,0.0,1x4096x1,1x4096x1,,4096,4096,16384.0,0.0,16384.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Sqrt,Sqrt,0.0,0.0,16384.0,0.0,0.0,0.0,1x4096x1,1x4096x1,,4096,4096,16384.0,0.0,16384.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Div,Div,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x4096x320, 1x4096x1",1x4096x320,,1314816,1310720,5259264.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Mul,Mul,320.0,0.0,5244160.0,0.04,0.0,0.04,1x4096x320,1x4096x320,320,1310720,1310720,5242880.0,1280.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/norm2/Add_1,Add,320.0,0.0,5244160.0,0.04,0.0,0.04,1x4096x320,1x4096x320,320,1310720,1310720,5242880.0,1280.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/to_q/MatMul,MatMul,102400.0,0.01,5652480.0,0.04,0.0,0.04,1x4096x320,1x4096x320,320x320,1310720,1310720,5242880.0,409600.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/to_k/MatMul,MatMul,327680.0,0.04,1409280.0,0.01,0.01,0.0,1x77x1024,1x77x320,1024x320,78848,24640,315392.0,1310720.0,98560.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/to_v/MatMul,MatMul,327680.0,0.04,1409280.0,0.01,0.01,0.0,1x77x1024,1x77x320,1024x320,78848,24640,315392.0,1310720.0,98560.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Shape,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x77x320,3,,24640,3,98560.0,0.0,24.0
Constant_5516,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Unsqueeze,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_2,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
Constant_5520,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Unsqueeze_1,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Concat,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0
Constant_5523,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Unsqueeze_2,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_5,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
Constant_5527,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Unsqueeze_3,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Concat_1,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0
Constant_5530,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Unsqueeze_4,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_6,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_7,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
Constant_5534,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Unsqueeze_5,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Concat_2,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Reshape,Reshape,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x4096x320, 4",1x4096x5x64,,1310724,1310720,5242912.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Transpose,Transpose,0.0,0.0,5242880.0,0.04,0.0,0.04,1x4096x5x64,1x5x4096x64,,1310720,1310720,5242880.0,0.0,5242880.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Reshape_1,Reshape,0.0,0.0,98560.0,0.0,0.0,0.0,"1x77x320, 4",1x77x5x64,,24644,24640,98592.0,0.0,98560.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Reshape_2,Reshape,0.0,0.0,98560.0,0.0,0.0,0.0,"1x77x320, 4",1x77x5x64,,24644,24640,98592.0,0.0,98560.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Transpose_1,Transpose,0.0,0.0,98560.0,0.0,0.0,0.0,1x77x5x64,1x5x77x64,,24640,24640,98560.0,0.0,98560.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Shape_1,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x5x4096x64,4,,1310720,4,5242880.0,0.0,32.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_8,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_9,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Slice,Slice,0.0,0.0,8.0,0.0,0.0,0.0,"4, 1, 1",1,,6,1,48.0,0.0,8.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Cast_2,Cast,0.0,0.0,4.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Sqrt,Sqrt,0.0,0.0,4.0,0.0,0.0,0.0,1,1,,1,1,4.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Constant_10,Constant,0.0,0.0,4.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Div_1,Div,0.0,0.0,4.0,0.0,0.0,0.0,"1, 1",1,,2,1,8.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Cast_3,Cast,0.0,0.0,4.0,0.0,0.0,0.0,1,1,,1,1,4.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Transpose_2,Transpose,0.0,0.0,98560.0,0.0,0.0,0.0,1x77x5x64,1x5x64x77,,24640,24640,98560.0,0.0,98560.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Sqrt_1,Sqrt,0.0,0.0,4.0,0.0,0.0,0.0,1,1,,1,1,4.0,0.0,4.0
/up_blocks.3/attentions.0/transformer_blocks.0/attn2/Mul,Mul,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x5x4096x64, 1",1x5x4096x64,,1310721,1310720,5242884.0,0.0,5242880.0
